offers_A,demands_A,offers_B,demands_B,compatibility_percent
"[46, 74, 19, 62, 8, 50, 8, 63, 3, 58, 12, 9, 70]","[86, 90, 42, 11, 93, 26, 59, 44, 88, 47, 23, 59, 82]","[9, 80, 48, 87, 99, 77, 17, 33, 88, 86, 18, 100, 31]","[6, 42, 94, 77, 93, 94, 32, 84, 60, 44, 56, 45, 85]",64.73076923076923
"[2, 18, 68, 24, 86, 49, 6, 42, 20, 89, 93, 35, 77, 86, 73, 39, 76, 78, 6, 49]","[80, 96, 34, 59, 12, 54, 90, 31, 49, 85, 47, 26, 95, 88, 54, 99, 12, 59, 16, 53]","[66, 51, 62, 14, 99, 19, 61, 12, 88, 78, 63, 30, 5, 78, 49, 85, 68, 1, 90, 24]","[72, 26, 80, 49, 68, 45, 29, 8, 10, 53, 26, 79, 50, 87, 22, 37, 21, 33, 80, 2]",65.73232323232324
"[96, 59, 55, 38, 50, 95, 41]","[64, 90, 93, 21, 83, 99, 32]","[62, 99, 36, 21, 45, 21, 8]","[5, 64, 38, 43, 81, 99, 44]",73.73737373737374
"[80, 16, 90, 51, 20, 71, 49, 37, 71, 95, 55, 75, 82, 79, 21]","[28, 95, 30, 89, 41, 32, 23, 90, 3, 78, 6, 7, 74, 80, 54]","[55, 3, 75, 75, 16, 46, 7, 54, 29, 84, 67, 38, 93, 11, 31]","[65, 21, 3, 47, 70, 79, 71, 42, 54, 56, 63, 83, 96, 41, 58]",70.10416666666667
"[37, 37, 89, 91, 95, 43, 37]","[44, 46, 56, 11, 64, 71, 29]","[81, 59, 72, 51, 76, 74, 81]","[12, 90, 77, 98, 25, 21, 28]",72.95918367346938
"[11, 97]","[61, 2]","[94, 98]","[16, 47]",53.06122448979592
"[41, 95, 89, 66, 22, 93, 35, 24, 3, 98, 83]","[17, 65, 82, 24, 77, 77, 23, 32, 57, 10, 10]","[61, 68, 52, 14, 13, 36, 51, 72, 1, 63, 77]","[49, 7, 50, 83, 83, 87, 49, 87, 83, 56, 93]",59.92578849721707
[61],[58],[31],[86],69.76744186046511
"[6, 40, 89, 14]","[62, 39, 15, 14]","[96, 46, 68, 89]","[100, 69, 80, 61]",56.5
"[42, 26, 51, 55, 3, 35, 35, 17, 42, 21, 68, 5, 56, 6, 83, 58, 39, 29, 99]","[38, 64, 46, 67, 84, 64, 62, 2, 69, 59, 35, 72, 23, 92, 82, 64, 7, 45, 49]","[22, 39, 97, 12, 67, 96, 39, 44, 92, 67, 18, 90, 49, 4, 1, 38, 22, 95, 50]","[77, 43, 88, 12, 83, 48, 55, 2, 7, 21, 8, 3, 5, 6, 23, 18, 92, 48, 57]",67.1451355661882
"[26, 13, 36, 52, 79]","[96, 31, 25, 68, 13]","[40, 97, 51, 33, 72]","[55, 61, 59, 88, 44]",57.422680412371136
"[31, 51, 35, 37, 45, 37, 19, 89, 15, 90, 90, 73, 64, 31, 35, 53, 67, 97, 57, 19]","[2, 84, 19, 82, 81, 71, 26, 50, 66, 18, 41, 67, 93, 4, 99, 51, 63, 96, 57, 79]","[78, 50, 49, 68, 10, 94, 73, 79, 35, 48, 14, 36, 31, 69, 50, 25, 14, 27, 73, 66]","[63, 99, 75, 72, 27, 16, 5, 18, 16, 17, 84, 92, 32, 86, 71, 5, 20, 29, 73, 48]",62.0959595959596
"[6, 62]","[86, 81]","[38, 78]","[64, 2]",50.872093023255815
"[76, 69, 25, 73, 89, 8, 43, 18, 5, 38, 71, 97, 38]","[61, 53, 6, 22, 83, 57, 80, 18, 67, 34, 10, 34, 75]","[63, 83, 71, 64, 20, 66, 82, 67, 55, 86, 38, 48, 86]","[84, 29, 64, 36, 84, 93, 15, 41, 62, 35, 100, 53, 26]",69.65384615384616
"[19, 16, 22, 55, 56, 76, 21, 21, 25, 86, 49, 12]","[7, 28, 70, 26, 21, 66, 25, 24, 21, 96, 21, 83]","[35, 6, 98, 79, 77, 25, 30, 50, 92, 56, 56, 57]","[23, 13, 86, 62, 79, 93, 82, 96, 93, 91, 91, 53]",64.24319727891157
"[86, 63, 18, 42, 98, 92, 20, 42, 62, 17, 82]","[68, 62, 63, 63, 91, 3, 55, 56, 84, 5, 21]","[69, 42, 33, 63, 8, 52, 62, 86, 87, 80, 33]","[35, 84, 75, 72, 16, 55, 86, 71, 51, 7, 45]",65.6307977736549
"[17, 35, 3, 34, 68, 31, 75, 69, 71, 66, 69, 77, 5, 52, 46, 5, 46, 35, 97, 2]","[41, 70, 71, 25, 51, 98, 5, 58, 27, 72, 8, 45, 69, 97, 85, 44, 81, 9, 42, 69]","[52, 82, 19, 31, 71, 53, 92, 18, 35, 47, 54, 90, 89, 36, 38, 25, 35, 100, 99, 83]","[58, 68, 42, 27, 77, 75, 64, 60, 18, 71, 78, 42, 74, 10, 64, 48, 26, 66, 31, 41]",65.625
"[25, 70, 95, 36, 4]","[7, 20, 97, 94, 41]","[10, 37, 36, 3, 98]","[41, 73, 76, 46, 58]",66.22448979591837
"[21, 91, 21, 64, 77]","[27, 19, 5, 85, 26]","[7, 93, 35, 98, 90]","[48, 36, 6, 52, 45]",65.10204081632654
"[48, 53, 57, 15, 45, 23]","[64, 80, 93, 37, 92, 65]","[51, 7, 82, 97, 5, 83]","[83, 46, 27, 4, 29, 11]",67.9553264604811
"[91, 96, 99]","[15, 28, 27]","[32, 70, 69]","[9, 97, 33]",57.91245791245792
"[98, 40, 91, 12]","[65, 78, 75, 67]","[69, 41, 98, 58]","[82, 86, 78, 63]",74.61734693877551
"[44, 42, 38, 48, 95, 92, 33, 13, 20, 48, 46, 5, 96, 12, 7, 82, 31, 6]","[95, 13, 52, 41, 31, 15, 62, 15, 58, 25, 78, 6, 67, 80, 65, 77, 85, 73]","[12, 33, 59, 48, 61, 73, 17, 87, 93, 39, 50, 37, 51, 86, 20, 62, 20, 5]","[68, 80, 57, 29, 91, 15, 8, 98, 40, 100, 41, 39, 78, 62, 97, 97, 80, 47]",63.611111111111114
"[35, 21, 98, 24, 8, 43, 47, 47]","[1, 60, 19, 55, 52, 16, 90, 91]","[33, 10, 41, 81, 97, 70, 27, 17]","[45, 26, 8, 27, 54, 36, 85, 4]",61.224489795918366
"[36, 27]","[81, 14]","[19, 1]","[10, 8]",62.96296296296296
"[53, 64, 9, 99, 56, 33, 93, 23, 57, 64, 43, 24, 42]","[32, 65, 3, 39, 47, 79, 56, 94, 16, 88, 31, 75, 93]","[79, 99, 7, 33, 10, 73, 92, 34, 50, 96, 14, 17, 55]","[78, 33, 59, 53, 86, 22, 57, 92, 33, 16, 68, 17, 12]",68.25951825951826
"[57, 36, 7, 64, 74, 98, 58, 24, 18, 88, 14, 48]","[41, 14, 77, 24, 63, 14, 42, 36, 1, 16, 52, 23]","[35, 23, 53, 51, 42, 54, 9, 70, 42, 85, 9, 95]","[71, 27, 87, 65, 78, 6, 15, 56, 12, 49, 72, 92]",64.24319727891157
"[41, 25, 31, 19, 75, 98, 28, 68, 66, 57, 13, 74, 72, 60, 88, 32, 1, 74, 80]","[41, 13, 52, 49, 70, 96, 55, 64, 59, 90, 82, 63, 53, 18, 83, 21, 62, 49, 62]","[59, 96, 29, 40, 80, 1, 25, 38, 10, 51, 30, 75, 34, 46, 53, 94, 72, 96, 20]","[87, 92, 61, 59, 94, 40, 57, 16, 33, 61, 48, 77, 57, 71, 42, 30, 40, 79, 39]",65.8968850698174
"[20, 87]","[80, 88]","[96, 60]","[20, 96]",86.19791666666667
"[43, 6, 84, 50, 65, 95, 53, 42, 71, 84, 29, 22, 96]","[60, 14, 70, 89, 40, 43, 62, 18, 46, 57, 92, 77, 83]","[73, 11, 47, 50, 67, 37, 56, 18, 39, 91, 79, 72, 74]","[57, 89, 89, 84, 56, 14, 78, 81, 9, 93, 27, 40, 66]",76.12179487179488
"[62, 82, 36, 60, 49, 11, 77, 75, 37, 68, 81, 59, 91]","[52, 78, 22, 19, 25, 63, 79, 45, 41, 28, 45, 25, 32]","[20, 57, 19, 76, 40, 62, 98, 39, 98, 70, 61, 53, 69]","[71, 6, 91, 1, 50, 86, 88, 45, 81, 5, 83, 67, 4]",66.4835164835165
"[28, 11, 63, 4, 34, 20, 46, 9, 46]","[64, 10, 6, 58, 67, 82, 86, 64, 75]","[11, 93, 70, 76, 91, 51, 56, 57, 43]","[91, 76, 66, 96, 94, 25, 53, 52, 55]",60.12731481481481
[9],[37],[10],[53],33.0188679245283
"[76, 99, 84, 92, 71, 51, 1, 39, 44, 51, 45, 96, 32, 81, 12, 43]","[15, 95, 1, 94, 46, 20, 63, 34, 68, 14, 32, 42, 83, 77, 51, 6]","[48, 21, 16, 33, 75, 26, 52, 93, 33, 22, 75, 35, 51, 24, 63, 32]","[53, 88, 93, 75, 100, 80, 24, 64, 67, 23, 69, 2, 76, 31, 16, 10]",69.6875
"[72, 74, 39, 76, 97, 91, 6]","[51, 41, 95, 65, 71, 21, 53]","[70, 78, 4, 73, 68, 19, 40]","[88, 84, 85, 15, 92, 61, 21]",73.78497790868924
"[86, 71, 34, 69, 24, 14, 24, 16, 57, 45, 91, 27, 58, 50, 15, 2, 63]","[28, 11, 6, 84, 90, 39, 38, 86, 60, 79, 81, 54, 41, 66, 10, 33, 100]","[43, 49, 15, 75, 78, 84, 21, 73, 48, 28, 10, 53, 54, 16, 63, 27, 57]","[83, 92, 100, 9, 59, 39, 59, 76, 39, 70, 16, 74, 28, 26, 4, 45, 20]",68.26470588235294
"[62, 74]","[61, 53]","[86, 92]","[52, 50]",73.3695652173913
"[13, 80, 55, 83, 45, 64, 60, 52, 57]","[19, 25, 44, 56, 39, 27, 22, 94, 91]","[88, 50, 34, 44, 10, 30, 75, 81, 97]","[100, 88, 33, 91, 81, 73, 2, 71, 17]",71.83333333333333
"[30, 93, 100, 35, 54]","[73, 65, 65, 41, 87]","[27, 19, 88, 85, 14]","[23, 44, 33, 22, 59]",62.7
"[62, 63, 48, 93, 35, 11, 94, 91, 74, 92, 96, 56, 99, 88, 11, 82, 81, 92, 1]","[44, 14, 61, 27, 18, 27, 45, 52, 91, 53, 25, 79, 48, 87, 11, 98, 49, 7, 69]","[81, 39, 33, 87, 47, 87, 61, 21, 21, 60, 66, 29, 1, 56, 92, 57, 50, 82, 14]","[88, 50, 54, 1, 44, 30, 56, 49, 62, 99, 49, 25, 6, 78, 54, 32, 8, 96, 73]",60.87187666135034
"[68, 100, 85, 24, 52, 67]","[28, 28, 21, 55, 74, 47]","[54, 40, 65, 7, 85, 41]","[31, 33, 91, 15, 92, 50]",73.08333333333333
"[81, 82, 55, 90, 85, 84, 87, 54, 8, 74]","[96, 29, 36, 10, 60, 40, 34, 52, 10, 3]","[31, 44, 69, 87, 16, 40, 35, 84, 46, 28]","[2, 1, 73, 6, 34, 48, 61, 2, 68, 24]",54.947916666666664
"[8, 21, 38, 1, 82, 67, 23, 87, 36, 35, 13]","[28, 65, 35, 9, 44, 81, 99, 38, 84, 75, 38]","[37, 32, 73, 73, 16, 5, 65, 17, 64, 27, 68]","[88, 47, 76, 2, 66, 52, 18, 84, 42, 50, 21]",71.80899908172636
"[52, 45, 66, 72, 10, 40, 92, 97, 6]","[30, 42, 36, 96, 51, 69, 85, 93, 59]","[50, 85, 72, 72, 19, 25, 14, 15, 84]","[14, 82, 28, 45, 62, 81, 31, 38, 31]",56.98739977090493
[6],[65],[56],[33],72.3076923076923
"[13, 62, 100, 48, 35, 36]","[24, 43, 36, 86, 2, 35]","[66, 82, 77, 89, 44, 18]","[23, 42, 47, 52, 12, 27]",74.75
"[95, 52, 43, 29, 22, 21, 12, 16]","[38, 30, 28, 44, 64, 34, 28, 5]","[22, 87, 43, 40, 72, 48, 20, 36]","[58, 3, 61, 77, 99, 38, 91, 75]",66.09848484848484
"[61, 41, 55, 3, 67, 43, 31, 44, 82, 96, 68, 72, 100, 67, 81, 20]","[15, 32, 86, 29, 82, 59, 9, 99, 11, 11, 44, 41, 82, 84, 26, 30]","[52, 7, 27, 3, 11, 47, 33, 91, 66, 78, 7, 61, 6, 86, 75, 84]","[85, 63, 41, 28, 3, 61, 29, 24, 22, 43, 90, 26, 40, 27, 32, 61]",63.0625
"[29, 28, 22, 31, 15, 77, 24, 91, 97, 35, 94, 29, 13, 48, 17, 18, 31]","[10, 26, 90, 14, 38, 88, 83, 61, 92, 17, 87, 52, 27, 75, 77, 65, 37]","[64, 13, 28, 44, 70, 96, 68, 23, 21, 90, 60, 88, 72, 80, 1, 61, 91]","[24, 61, 91, 62, 86, 44, 35, 57, 25, 78, 54, 71, 51, 69, 93, 17, 13]",61.15827774408732
"[78, 74, 75, 77, 33, 33, 2, 97, 22, 59, 17, 47]","[79, 20, 62, 100, 84, 11, 50, 56, 48, 66, 20, 24]","[80, 82, 81, 19, 27, 22, 81, 54, 28, 40, 88, 26]","[28, 88, 2, 9, 10, 94, 89, 13, 16, 35, 30, 79]",61.875
"[6, 28, 70, 30, 45, 54, 58, 70, 32]","[48, 17, 14, 67, 54, 51, 27, 54, 94]","[69, 27, 93, 93, 16, 34, 26, 95, 86]","[37, 43, 17, 83, 41, 67, 35, 45, 81]",70.35087719298245
"[28, 25, 13, 2, 52, 54, 66, 72, 8, 37, 14]","[74, 9, 39, 92, 78, 12, 19, 1, 24, 7, 39]","[32, 97, 37, 18, 24, 45, 46, 82, 11, 24, 19]","[81, 53, 65, 22, 67, 70, 34, 10, 49, 91, 88]",57.919400187441425
[65],[55],[93],[16],53.225806451612904
"[6, 15, 86, 2, 25, 74, 39, 53, 95, 18, 55, 58, 8]","[46, 79, 26, 75, 82, 64, 75, 92, 23, 70, 76, 27, 55]","[100, 58, 43, 35, 19, 42, 24, 69, 94, 26, 34, 94, 89]","[49, 1, 69, 54, 74, 11, 33, 1, 40, 38, 88, 64, 17]",62.76923076923076
"[83, 31, 6, 81, 8, 92, 40, 50, 92, 85]","[50, 27, 38, 44, 33, 23, 46, 81, 47, 41]","[33, 64, 42, 69, 44, 34, 68, 37, 39, 68]","[44, 55, 44, 49, 19, 62, 84, 37, 62, 15]",70.81521739130436
"[36, 61, 68, 94, 21, 50, 35, 49, 97, 11, 94, 62, 48, 36, 76, 5, 85, 58]","[59, 55, 11, 90, 21, 42, 60, 100, 66, 80, 29, 18, 48, 50, 76, 26, 40, 24]","[59, 25, 98, 62, 36, 11, 28, 41, 56, 51, 39, 75, 38, 36, 60, 73, 84, 53]","[4, 80, 46, 85, 54, 38, 80, 62, 2, 9, 28, 13, 31, 62, 45, 67, 87, 95]",68.88888888888889
"[46, 24, 59, 29]","[35, 90, 70, 85]","[99, 31, 92, 59]","[36, 51, 88, 32]",69.6969696969697
"[66, 55, 42, 74, 92, 54, 8, 74, 57, 41, 59, 35, 46]","[6, 34, 17, 6, 45, 50, 87, 60, 8, 86, 75, 11, 66]","[24, 30, 51, 16, 1, 71, 78, 69, 24, 100, 20, 72, 36]","[63, 22, 16, 1, 68, 70, 96, 35, 90, 25, 18, 45, 59]",71.53846153846153
"[26, 75, 4, 7, 56, 18, 92, 30, 86, 47, 61, 37, 32]","[57, 90, 32, 14, 85, 16, 52, 43, 69, 78, 64, 88, 84]","[79, 13, 92, 85, 92, 69, 66, 51, 34, 63, 81, 53, 99]","[3, 82, 100, 15, 53, 58, 12, 42, 50, 14, 24, 7, 94]",65.53846153846153
"[68, 19, 3, 7, 70]","[70, 42, 34, 90, 50]","[96, 70, 62, 87, 9]","[12, 54, 34, 53, 6]",62.708333333333336
"[35, 58, 29, 91, 55]","[64, 64, 13, 25, 24]","[17, 76, 3, 53, 82]","[5, 83, 36, 87, 81]",72.85714285714286
"[84, 25, 14, 35, 49, 49, 17, 75, 90, 97, 81, 51, 55, 100, 89]","[28, 3, 100, 63, 81, 60, 34, 99, 69, 68, 79, 25, 36, 42, 2]","[29, 46, 6, 56, 5, 73, 71, 1, 50, 84, 52, 47, 82, 65, 95]","[80, 34, 22, 3, 24, 100, 60, 42, 54, 21, 44, 75, 74, 32, 50]",62.7
"[94, 50, 63]","[75, 86, 32]","[18, 22, 11]","[72, 88, 35]",59.219858156028366
"[6, 55, 25, 47, 68, 77, 64, 56, 86, 26, 26, 91, 21, 89, 60, 6, 87, 42, 32, 47]","[90, 7, 29, 14, 4, 6, 84, 5, 77, 90, 44, 94, 8, 54, 17, 92, 51, 75, 79, 22]","[40, 79, 66, 40, 58, 84, 15, 12, 59, 5, 56, 98, 2, 89, 23, 56, 39, 85, 77, 75]","[35, 89, 95, 96, 33, 23, 10, 13, 25, 77, 70, 36, 34, 74, 13, 33, 94, 51, 73, 85]",63.06122448979592
"[11, 30, 38, 22, 82, 27, 94, 32, 65, 84, 51, 62, 19]","[76, 53, 91, 46, 100, 62, 42, 36, 98, 11, 87, 34, 31]","[19, 39, 26, 57, 32, 52, 60, 34, 84, 97, 99, 16, 49]","[18, 45, 15, 80, 49, 18, 83, 78, 71, 37, 99, 1, 19]",70.88461538461539
"[91, 54, 60, 75, 72, 35, 12, 62, 56]","[1, 58, 20, 39, 30, 24, 2, 18, 39]","[49, 80, 59, 51, 84, 13, 76, 95, 72]","[83, 60, 29, 96, 85, 87, 40, 51, 63]",68.3449074074074
"[8, 38, 6]","[73, 100, 12]","[48, 92, 89]","[25, 69, 80]",61.33333333333334
"[46, 44, 38, 19, 1, 43, 30, 54, 91, 14, 98, 9, 52, 82]","[41, 33, 53, 38, 98, 15, 17, 64, 42, 8, 76, 88, 77, 65]","[72, 20, 20, 30, 1, 53, 69, 93, 18, 15, 50, 74, 33, 76]","[25, 16, 72, 41, 92, 34, 99, 82, 24, 21, 94, 72, 40, 51]",67.06349206349206
"[20, 63, 77, 54, 19, 41, 61, 61, 23, 92, 99, 17, 44, 24, 43, 12, 65]","[27, 66, 96, 26, 24, 48, 70, 55, 28, 19, 26, 94, 17, 79, 28, 100, 54]","[91, 42, 41, 100, 99, 8, 18, 59, 84, 4, 91, 78, 54, 7, 48, 72, 76]","[85, 68, 22, 33, 52, 59, 85, 43, 61, 54, 80, 73, 91, 32, 77, 12, 59]",64.58823529411765
"[62, 20, 44, 36, 100, 94, 86, 98, 82, 37, 24, 89]","[88, 81, 47, 72, 73, 36, 92, 50, 28, 56, 68, 72]","[36, 50, 48, 69, 51, 84, 6, 73, 73, 89, 53, 90]","[38, 44, 80, 27, 28, 83, 16, 49, 82, 9, 47, 61]",68.70833333333333
"[19, 56, 80, 84, 46, 65, 43]","[4, 18, 37, 95, 23, 64, 89]","[53, 17, 26, 42, 21, 63, 53]","[98, 1, 15, 84, 8, 13, 29]",66.76384839650146
"[30, 45, 65, 22, 37, 8, 23, 30, 41, 21, 13, 62]","[89, 99, 70, 22, 2, 32, 2, 35, 99, 92, 84, 82]","[22, 4, 75, 39, 56, 91, 52, 43, 53, 24, 67, 92]","[83, 28, 70, 33, 45, 9, 59, 15, 47, 30, 1, 99]",70.28619528619528
"[43, 1, 68, 5, 28, 63, 92, 71, 9, 15, 7, 56, 89, 60, 9, 81, 21, 100, 15, 9]","[77, 34, 16, 3, 37, 40, 10, 26, 29, 77, 89, 31, 92, 1, 7, 81, 90, 72, 23, 84]","[15, 66, 62, 30, 32, 19, 38, 76, 44, 75, 5, 100, 92, 14, 2, 41, 18, 3, 13, 83]","[61, 10, 60, 5, 19, 29, 26, 86, 98, 66, 13, 37, 88, 96, 47, 12, 64, 32, 82, 33]",66.975
"[88, 13]","[92, 6]","[40, 11]","[33, 7]",67.93478260869566
"[65, 14, 17, 74, 23]","[12, 85, 89, 14, 56]","[94, 53, 59, 25, 8]","[37, 92, 39, 50, 89]",55.212765957446805
"[70, 20, 60]","[51, 54, 56]","[80, 100, 60]","[33, 38, 90]",72.66666666666667
"[57, 51, 66, 38, 84, 46, 15, 50, 27, 43, 10, 92, 31, 7, 13, 86, 51, 1, 35]","[7, 21, 75, 55, 13, 91, 71, 25, 46, 53, 56, 100, 74, 51, 14, 49, 64, 96, 38]","[60, 93, 88, 82, 60, 96, 47, 10, 8, 43, 57, 12, 77, 99, 16, 53, 38, 61, 27]","[75, 37, 95, 79, 73, 39, 56, 83, 4, 7, 36, 7, 64, 81, 29, 67, 66, 68, 34]",70.76315789473684
"[24, 5, 70, 74]","[18, 38, 81, 13]","[27, 68, 73, 47]","[19, 29, 39, 16]",69.29012345679013
"[31, 34]","[22, 100]","[14, 19]","[25, 17]",72.0
[18],[23],[72],[96],33.854166666666664
"[6, 11, 74, 81, 30, 24, 71, 78, 56, 28, 84]","[68, 84, 7, 50, 33, 70, 67, 80, 25, 68, 87]","[16, 79, 48, 62, 89, 40, 81, 4, 50, 65, 6]","[33, 6, 96, 34, 55, 96, 60, 24, 98, 89, 2]",60.89981447124304
"[35, 17, 27, 76, 29, 70, 74, 89, 4, 23, 56, 99, 8, 48, 22, 100, 63, 61, 59]","[33, 100, 24, 54, 21, 54, 47, 43, 77, 68, 82, 43, 63, 30, 66, 76, 65, 6, 75]","[89, 52, 56, 58, 29, 88, 2, 40, 60, 70, 78, 48, 35, 30, 77, 22, 26, 77, 14]","[53, 6, 15, 14, 28, 45, 81, 77, 43, 74, 100, 71, 5, 80, 69, 65, 25, 15, 83]",72.1842105263158
"[11, 64, 48, 32, 54]","[29, 46, 35, 16, 10]","[61, 29, 53, 84, 97]","[31, 62, 79, 81, 38]",64.94845360824742
"[71, 3, 79, 98, 85, 25, 95, 8, 13, 50, 74, 10, 50, 13, 21, 54, 63]","[58, 36, 45, 95, 20, 17, 65, 57, 16, 78, 17, 88, 82, 4, 83, 29, 2]","[95, 43, 43, 98, 41, 36, 78, 3, 17, 21, 40, 58, 78, 6, 7, 20, 11]","[98, 39, 17, 37, 47, 40, 27, 27, 23, 96, 10, 41, 84, 31, 60, 80, 36]",70.34813925570228
"[21, 94, 25, 31, 57, 82, 100, 18, 74, 100, 67, 85, 13, 96, 64, 34, 71, 51, 52]","[81, 17, 63, 99, 47, 61, 56, 94, 76, 34, 7, 52, 60, 34, 79, 56, 62, 68, 47]","[76, 29, 93, 30, 72, 3, 10, 61, 73, 3, 15, 13, 57, 41, 85, 96, 72, 40, 34]","[61, 74, 57, 48, 66, 97, 99, 43, 85, 77, 68, 64, 42, 11, 50, 21, 26, 31, 73]",76.10526315789474
"[32, 71, 80, 98, 24, 20, 99, 32, 23, 33, 43, 71, 79, 13, 55, 69, 28, 25, 32]","[2, 61, 90, 24, 56, 87, 12, 36, 55, 9, 77, 79, 56, 41, 17, 47, 42, 68, 41]","[2, 74, 7, 77, 99, 11, 15, 45, 96, 62, 50, 58, 87, 86, 42, 54, 93, 51, 31]","[84, 97, 50, 65, 47, 47, 43, 56, 8, 37, 95, 16, 77, 30, 21, 40, 94, 74, 52]",67.51727804359383
"[39, 73, 31, 75, 48, 77, 1, 93, 59]","[75, 26, 67, 66, 82, 62, 52, 59, 25]","[79, 39, 59, 86, 96, 57, 26, 82, 2]","[100, 69, 3, 95, 50, 39, 12, 27, 2]",76.5
"[86, 49]","[5, 96]","[68, 87]","[97, 64]",74.74226804123711
"[55, 82, 31, 23, 15, 52, 6, 18, 49, 21, 81, 41, 77, 24, 10, 36, 21, 51]","[21, 31, 29, 61, 92, 7, 51, 87, 40, 81, 47, 66, 91, 18, 1, 31, 47, 6]","[57, 48, 20, 83, 74, 97, 93, 26, 49, 95, 59, 9, 72, 20, 11, 39, 26, 81]","[50, 83, 14, 99, 11, 68, 5, 69, 85, 53, 32, 89, 31, 100, 93, 34, 33, 53]",70.02777777777777
"[78, 5, 29, 46, 72, 34, 69, 69, 26, 90, 79, 25, 39, 35, 52, 46, 55, 32, 15]","[13, 8, 49, 56, 2, 85, 95, 63, 82, 93, 18, 75, 40, 19, 16, 27, 97, 58, 77]","[71, 93, 48, 12, 59, 99, 2, 53, 45, 42, 85, 18, 63, 42, 37, 22, 67, 59, 33]","[89, 14, 72, 7, 88, 57, 74, 84, 63, 80, 6, 92, 75, 78, 90, 64, 70, 50, 30]",66.7198298777246
"[6, 55, 78, 36, 86, 94, 93, 72, 49, 69, 22]","[4, 68, 72, 87, 31, 60, 55, 23, 94, 86, 46]","[22, 73, 64, 97, 52, 9, 70, 21, 49, 54, 34]","[39, 40, 36, 87, 89, 41, 50, 60, 38, 56, 69]",74.60168697282099
"[77, 82, 39, 20, 72, 73]","[11, 18, 10, 69, 38, 1]","[48, 94, 79, 53, 9, 52]","[25, 19, 92, 48, 82, 21]",52.48226950354611
"[86, 39, 47, 54, 26, 64, 30, 73, 94, 7, 28, 30, 77]","[73, 49, 53, 79, 50, 65, 100, 65, 97, 28, 19, 65, 6]","[88, 74, 7, 92, 68, 61, 11, 34, 13, 7, 12, 100, 17]","[90, 34, 93, 17, 29, 73, 24, 63, 7, 88, 48, 73, 79]",71.07692307692308
"[19, 76, 41, 20, 13, 74, 22, 63, 84, 43]","[55, 27, 10, 80, 17, 99, 83, 39, 55, 4]","[18, 96, 32, 95, 38, 21, 92, 13, 39, 69]","[84, 26, 34, 39, 61, 98, 28, 45, 2, 25]",64.8989898989899
"[88, 55, 71]","[94, 46, 49]","[29, 64, 88]","[48, 64, 39]",64.00709219858156
"[49, 37]","[79, 34]","[35, 98]","[13, 98]",47.704081632653065
"[22, 95, 91, 58, 9, 68, 93, 49, 33, 75, 15, 94]","[19, 81, 50, 39, 72, 53, 5, 45, 21, 8, 19, 82]","[23, 19, 67, 58, 74, 20, 13, 44, 51, 97, 60, 34]","[63, 10, 41, 72, 34, 31, 43, 19, 99, 65, 59, 78]",65.4040404040404
"[85, 69, 53, 71, 17, 25, 61, 20, 61, 39, 57, 71, 89]","[93, 43, 94, 49, 46, 10, 45, 92, 17, 65, 44, 23, 29]","[11, 91, 76, 21, 18, 26, 29, 33, 74, 14, 95, 20, 54]","[23, 74, 29, 71, 77, 8, 61, 50, 74, 81, 29, 52, 100]",69.5
"[93, 48, 47, 88, 41, 67, 6, 99, 47, 41, 71, 74, 97, 7, 86, 69, 89, 16, 96]","[66, 48, 75, 34, 3, 50, 41, 87, 36, 62, 66, 42, 59, 13, 28, 46, 69, 65, 45]","[100, 9, 92, 45, 64, 47, 72, 47, 39, 59, 65, 11, 39, 23, 84, 91, 15, 29, 80]","[76, 98, 26, 44, 25, 32, 5, 72, 28, 16, 94, 43, 59, 72, 76, 60, 37, 21, 50]",72.0
"[53, 84, 80, 17, 2, 20, 42, 50, 89, 27, 50, 40, 17, 45, 81, 37, 43]","[31, 87, 45, 62, 1, 95, 55, 8, 5, 69, 5, 59, 60, 53, 98, 55, 18]","[85, 92, 46, 67, 26, 71, 67, 96, 42, 28, 50, 46, 66, 58, 49, 86, 90]","[42, 1, 59, 74, 42, 55, 98, 49, 43, 75, 2, 50, 23, 61, 38, 74, 51]",67.6170468187275
"[36, 15, 72, 59]","[93, 6, 44, 39]","[14, 67, 19, 54]","[50, 66, 26, 32]",57.25806451612903
"[89, 25, 88, 48, 21, 5, 76, 34, 15, 14, 68, 9, 78]","[40, 66, 71, 90, 32, 17, 99, 4, 53, 66, 5, 61, 89]","[78, 3, 48, 38, 5, 32, 61, 26, 86, 55, 54, 84, 58]","[69, 6, 98, 94, 80, 71, 98, 85, 99, 84, 33, 80, 11]",59.4017094017094
"[14, 39, 76, 7]","[50, 77, 27, 88]","[80, 31, 53, 5]","[56, 37, 40, 22]",60.22727272727273
"[16, 4, 39, 3, 49, 8, 69]","[51, 96, 14, 24, 87, 26, 28]","[43, 69, 70, 43, 13, 12, 36]","[14, 50, 23, 73, 53, 79, 13]",64.95535714285714
"[14, 43, 18, 33, 88, 45, 4, 49, 20, 70]","[84, 88, 11, 56, 33, 74, 81, 42, 75, 98]","[50, 89, 92, 32, 99, 90, 30, 5, 46, 83]","[71, 53, 40, 38, 65, 96, 58, 11, 80, 85]",65.20202020202021
